Dst Port,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,DatasetYear,SourceFile
80.0,1.122001e+06,5.0,0.0,30.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,26.737944,4.456324,280500.25,558996.94,1.118993e+06,0.0,1.122001e+06,280500.25,558996.94,1.118993e+06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,4.456324,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,30.0,0.0,0.0,256.0,-1.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
53.0,50385.0,2.0,2.0,86.0,204.0,43.0,43.0,43.0,0.0,102.0,102.0,102.0,0.0,5755.681,79.38871,16795.0,29004.922,50287.0,49.0,49.0,49.0,0.0,49.0,49.0,49.0,49.0,0.0,49.0,49.0,0.0,0.0,0.0,0.0,40.0,40.0,39.694355,39.694355,43.0,102.0,66.6,32.31563,1044.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,83.25,43.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,86.0,2.0,204.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
80.0,3.968506e+06,4.0,0.0,24.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,6.047616,1.007936,1.3228354e+06,2.2905598e+06,3.967746e+06,334.0,3.968506e+06,1.3228354e+06,2.2905598e+06,3.967746e+06,334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,1.007936,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,24.0,0.0,0.0,256.0,-1.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
80.0,7.301669e+07,8.0,5.0,56.0,11607.0,20.0,0.0,7.0,5.656854,5840.0,0.0,2321.4,3173.3738,159.7306,0.17804149,6.084724e+06,1.98e+07,6.88e+07,1.0,7.16e+07,1.02e+07,2.59e+07,6.88e+07,1.0,1.435886e+06,358971.5,717284.44,1.434898e+06,4.0,0.0,0.0,0.0,0.0,172.0,112.0,0.10956399,0.0684775,0.0,5840.0,833.5,2103.1155,4.423095e+06,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,897.61536,7.0,2321.4,0.0,0.0,0.0,0.0,0.0,0.0,8.0,56.0,5.0,11607.0,256.0,229.0,6.0,20.0,2.771968e+06,0.0,2.771968e+06,2.771968e+06,6.88e+07,0.0,6.88e+07,6.88e+07,1,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
80.0,8.118246e+07,8.0,5.0,56.0,11601.0,20.0,0.0,7.0,5.656854,7300.0,0.0,2320.2,3032.7554,143.59012,0.1601331,6.7652055e+06,2.25e+07,7.83e+07,3.0,8.04e+07,1.15e+07,2.95e+07,7.83e+07,3.0,800582.0,200145.5,394124.44,791300.0,184.0,0.0,0.0,0.0,0.0,172.0,112.0,0.09854344,0.061589655,0.0,7300.0,833.0714,2037.9402,4.1532e+06,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,897.1539,7.0,2320.2,0.0,0.0,0.0,0.0,0.0,0.0,8.0,56.0,5.0,11601.0,256.0,229.0,6.0,20.0,2.110938e+06,0.0,2.110938e+06,2.110938e+06,7.83e+07,0.0,7.83e+07,7.83e+07,1,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
80.0,5.562866e+06,5.0,0.0,30.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,5.392904,0.89881724,1.3907165e+06,2.780757e+06,5.561852e+06,4.0,5.562866e+06,1.3907165e+06,2.780757e+06,5.561852e+06,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.89881724,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,30.0,0.0,0.0,256.0,-1.0,4.0,20.0,1014.0,0.0,1014.0,1014.0,5.561852e+06,0.0,5.561852e+06,5.561852e+06,1,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
443.0,3.0,2.0,0.0,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,4e+06,666666.7,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,666666.7,0.0,6.0,6.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,0.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
443.0,3.196294e+06,7.0,8.0,547.0,3423.0,342.0,0.0,78.14286,134.9672,1460.0,0.0,427.875,549.517,1242.0635,4.692935,228306.72,728117.1,2.748447e+06,1.0,447843.0,74640.5,110327.59,296529.0,10191.0,3.144293e+06,449184.72,1.01780725e+06,2.748465e+06,1.0,0.0,0.0,0.0,0.0,164.0,172.0,2.1900363,2.5028987,0.0,1460.0,248.125,427.81488,183025.58,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,264.66666,78.14286,427.875,0.0,0.0,0.0,0.0,0.0,0.0,7.0,547.0,8.0,3423.0,8192.0,17.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
80.0,2.596688e+06,5.0,0.0,30.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,11.553179,1.9255297,649172.0,1.2978094e+06,2.595886e+06,0.0,2.596688e+06,649172.0,1.2978094e+06,2.595886e+06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.9255297,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,30.0,0.0,0.0,256.0,-1.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
80.0,8.053808e+06,5.0,0.0,30.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,3.724946,0.62082434,2.013452e+06,4.0262288e+06,8.052795e+06,1.0,8.053808e+06,2.013452e+06,4.0262288e+06,8.052795e+06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.62082434,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,30.0,0.0,0.0,256.0,-1.0,4.0,20.0,1013.0,0.0,1013.0,1013.0,8.052795e+06,0.0,8.052795e+06,8.052795e+06,1,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
80.0,1.0096853e+08,8.0,5.0,56.0,11601.0,20.0,0.0,7.0,5.656854,4380.0,0.0,2320.2,2207.3413,115.45181,0.12875299,8.414044e+06,2.75e+07,9.57e+07,0.0,1.01e+08,1.44e+07,3.59e+07,9.57e+07,0.0,6383.0,1595.75,2404.5146,5181.0,33.0,0.0,0.0,0.0,0.0,172.0,112.0,0.0792326,0.04952038,0.0,4380.0,833.0714,1679.9863,2.822354e+06,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,897.1539,7.0,2320.2,0.0,0.0,0.0,0.0,0.0,0.0,8.0,56.0,5.0,11601.0,256.0,229.0,6.0,20.0,2008.0,0.0,2008.0,2008.0,5.05e+07,6.39e+07,9.57e+07,5.262867e+06,1,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
56674.0,3.98742e+06,1.0,6.0,1375.0,30.0,1375.0,1375.0,1375.0,0.0,6.0,0.0,5.0,2.4494898,352.35815,1.755521,664570.0,1.6075649e+06,3.945925e+06,1.0,0.0,0.0,0.0,0.0,0.0,3.975938e+06,795187.6,1.7613556e+06,3.945925e+06,1.0,1.0,0.0,0.0,0.0,20.0,132.0,0.25078872,1.5047324,0.0,1375.0,347.5,634.1901,402197.16,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,397.14285,1375.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1375.0,6.0,30.0,229.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
80.0,1.874361e+06,3.0,5.0,26.0,11607.0,20.0,0.0,8.666667,10.263203,7215.0,0.0,2321.4,3327.7698,6206.382,4.2681212,267765.84,708026.06,1.873418e+06,4.0,736.0,368.0,451.13412,687.0,49.0,1.874317e+06,468579.25,936559.25,1.873418e+06,4.0,0.0,0.0,0.0,0.0,72.0,112.0,1.6005455,2.6675758,0.0,7215.0,1292.5555,2650.5857,7.0256045e+06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1454.125,8.666667,2321.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0,5.0,11607.0,8192.0,229.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
52696.0,7.227064e+07,7.0,10.0,11607.0,68.0,4380.0,0.0,1658.1428,1762.2728,20.0,0.0,6.8,5.0066624,161.54555,0.23522693,4.516915e+06,1.58e+07,6.33e+07,1.0,7.23e+07,1.2e+07,2.9e+07,7.12e+07,16.0,7.12e+07,7.9109945e+06,2.09e+07,6.33e+07,1.0,0.0,0.0,0.0,0.0,152.0,212.0,0.096858144,0.13836879,0.0,4380.0,648.94446,1335.0502,1.7823589e+06,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,687.1177,1658.1428,6.8,0.0,0.0,0.0,0.0,0.0,0.0,7.0,11607.0,10.0,68.0,229.0,256.0,5.0,20.0,22633.0,0.0,22633.0,22633.0,3.56e+07,3.92e+07,6.33e+07,7.898624e+06,0,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
80.0,1.562984e+06,4.0,0.0,24.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,15.355244,2.5592072,520994.66,901536.3,1.561999e+06,3.0,1.562984e+06,520994.66,901536.3,1.561999e+06,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,2.5592072,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,24.0,0.0,0.0,256.0,-1.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
53.0,61223.0,1.0,1.0,39.0,71.0,39.0,39.0,39.0,0.0,71.0,71.0,71.0,0.0,1796.7103,32.66746,61223.0,0.0,61223.0,61223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,20.0,16.33373,16.33373,39.0,71.0,49.666668,18.475208,341.33334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,74.5,39.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39.0,1.0,71.0,-1.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
55029.0,751806.0,7.0,2.0,11607.0,26.0,5840.0,0.0,1658.1428,2430.303,20.0,6.0,13.0,9.899495,15473.406,11.971173,93975.75,265418.53,750853.0,2.0,751806.0,125301.0,306456.75,750853.0,2.0,86.0,86.0,0.0,86.0,86.0,0.0,0.0,0.0,0.0,164.0,40.0,9.310913,2.6602607,0.0,5840.0,1163.3,2138.329,4.5724515e+06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1292.5555,1658.1428,13.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,11607.0,2.0,26.0,8192.0,256.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
80.0,1.533502e+06,4.0,0.0,24.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,15.650453,2.6084087,511167.34,884620.44,1.532639e+06,324.0,1.533502e+06,511167.34,884620.44,1.532639e+06,324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,2.6084087,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,24.0,0.0,0.0,256.0,-1.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
29747.0,7.630253e+06,1.0,5.0,6.0,30.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,4.718061,0.7863435,1.5260506e+06,3.398991e+06,7.606337e+06,0.0,0.0,0.0,0.0,0.0,0.0,7.612824e+06,1.903206e+06,3.8020885e+06,7.606337e+06,0.0,0.0,0.0,0.0,0.0,20.0,100.0,0.13105725,0.65528625,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,7.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,30.0,229.0,0.0,0.0,20.0,23916.0,0.0,23916.0,23916.0,7.606337e+06,0.0,7.606337e+06,7.606337e+06,0,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
80.0,3.78991e+06,5.0,0.0,30.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,7.9157553,1.3192925,947477.5,1.8936304e+06,3.787923e+06,3.0,3.78991e+06,947477.5,1.8936304e+06,3.787923e+06,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.3192925,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,30.0,0.0,0.0,256.0,-1.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
53.0,48676.0,4.0,2.0,128.0,176.0,32.0,32.0,32.0,0.0,88.0,88.0,88.0,0.0,6245.3774,123.26403,9735.2,13309.593,24854.0,3.0,24861.0,8287.0,14347.442,24854.0,3.0,51.0,51.0,0.0,51.0,51.0,0.0,0.0,0.0,0.0,80.0,40.0,82.17602,41.08801,32.0,88.0,48.0,27.325203,746.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,32.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,128.0,2.0,176.0,-1.0,-1.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
80.0,1.447587e+06,3.0,5.0,26.0,11601.0,20.0,0.0,8.666667,10.263203,5840.0,0.0,2320.2,2436.833,8031.987,5.526438,206798.14,544624.94,1.441884e+06,3.0,5254.0,2627.0,3710.8965,5251.0,3.0,1.447492e+06,361873.0,720011.25,1.441884e+06,187.0,0.0,0.0,0.0,0.0,72.0,112.0,2.0724144,3.4540238,0.0,5840.0,1291.8889,2110.9507,4.456113e+06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1453.375,8.666667,2320.2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0,5.0,11601.0,8192.0,229.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
61491.0,25371.0,7.0,2.0,11601.0,26.0,4380.0,0.0,1657.2858,1763.2115,20.0,6.0,13.0,9.899495,458279.12,354.73572,3171.375,6360.934,17841.0,5.0,25371.0,4228.5,7356.8394,18239.0,15.0,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,164.0,40.0,275.90555,78.83016,0.0,4380.0,1162.7,1645.2418,2.7068205e+06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1291.8889,1657.2858,13.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,11601.0,2.0,26.0,8192.0,256.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
80.0,567720.0,3.0,4.0,26.0,11607.0,20.0,0.0,8.666667,10.263203,11595.0,0.0,2901.75,5795.5005,20490.734,12.330022,94620.0,231465.61,567097.0,1.0,592.0,296.0,417.193,591.0,1.0,567672.0,189224.0,327247.75,567097.0,6.0,0.0,0.0,0.0,0.0,72.0,92.0,5.284295,7.045727,0.0,11595.0,1454.125,4097.5376,1.68e+07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1661.8572,8.666667,2901.75,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0,4.0,11607.0,8192.0,229.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
80.0,9.241346e+07,8.0,5.0,56.0,11607.0,20.0,0.0,7.0,5.656854,10135.0,0.0,2321.4,4413.202,126.20457,0.14067216,7.701121e+06,2.43e+07,8.44e+07,1.0,9.14e+07,1.31e+07,3.16e+07,8.44e+07,1.0,1.046511e+06,261627.75,522922.2,1.046011e+06,5.0,0.0,0.0,0.0,0.0,172.0,112.0,0.086567484,0.05410468,0.0,10135.0,833.5,2705.0442,7.3172645e+06,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,897.61536,7.0,2321.4,0.0,0.0,0.0,0.0,0.0,0.0,8.0,56.0,5.0,11607.0,256.0,229.0,6.0,20.0,3.0,0.0,3.0,3.0,4.57e+07,5.48e+07,8.44e+07,6.917866e+06,1,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
53.0,49058.0,1.0,1.0,51.0,67.0,51.0,51.0,51.0,0.0,67.0,67.0,67.0,0.0,2405.3162,40.76807,49058.0,0.0,49058.0,49058.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,32.0,20.384035,20.384035,51.0,67.0,56.333332,9.237604,85.333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,84.5,51.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,51.0,1.0,67.0,-1.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
57226.0,7.501266e+07,6.0,9.0,12976.0,56.0,5840.0,0.0,2162.6667,2213.4644,20.0,0.0,6.2222223,5.7831173,173.73068,0.19996625,5.358047e+06,1.99e+07,7.45e+07,3.0,7.5e+07,1.5e+07,3.35e+07,7.5e+07,197.0,7.5e+07,9.375986e+06,2.63e+07,7.45e+07,3.0,1.0,0.0,0.0,0.0,132.0,204.0,0.079986505,0.119979754,0.0,5840.0,900.4375,1662.8995,2.765235e+06,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,960.4667,2162.6667,6.2222223,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12976.0,9.0,56.0,229.0,256.0,4.0,20.0,541521.0,0.0,541521.0,541521.0,7.45e+07,0.0,7.45e+07,7.45e+07,0,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
80.0,37828.0,2.0,6.0,20.0,11607.0,20.0,0.0,10.0,14.142136,4380.0,0.0,1934.5,2188.7146,307364.9,211.48355,5404.0,13501.361,35999.0,6.0,36005.0,36005.0,0.0,36005.0,36005.0,37822.0,7564.4,16014.57,36191.0,46.0,0.0,0.0,0.0,0.0,52.0,132.0,52.870888,158.61267,0.0,4380.0,1291.8889,1980.7102,3.923213e+06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1453.375,10.0,1934.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20.0,6.0,11607.0,8192.0,229.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
80.0,21774.0,3.0,5.0,26.0,11607.0,20.0,0.0,8.666667,10.263203,7215.0,0.0,2321.4,3327.7698,534261.06,367.41068,3110.5715,6859.0845,18558.0,1.0,2485.0,1242.5,1755.7461,2484.0,1.0,21592.0,5398.0,8827.43,18558.0,157.0,0.0,0.0,0.0,0.0,72.0,112.0,137.779,229.63167,0.0,7215.0,1292.5555,2650.5857,7.0256045e+06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1454.125,8.666667,2321.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0,5.0,11607.0,8192.0,229.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
80.0,1.277897e+06,3.0,6.0,26.0,11607.0,20.0,0.0,8.666667,10.263203,4380.0,0.0,1934.5,2177.345,9103.237,7.042821,159737.12,451503.4,1.277151e+06,2.0,592.0,296.0,393.15137,574.0,18.0,1.277848e+06,255569.6,571081.44,1.277151e+06,2.0,0.0,0.0,0.0,0.0,72.0,132.0,2.3476071,4.6952143,0.0,4380.0,1163.3,1903.9626,3.6250738e+06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1292.5555,8.666667,1934.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0,6.0,11607.0,8192.0,229.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
80.0,1.0625116e+07,5.0,0.0,30.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2.8234985,0.4705831,2.656279e+06,5.3113335e+06,1.06e+07,312.0,1.06e+07,2.656279e+06,5.3113335e+06,1.06e+07,312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.4705831,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,30.0,0.0,0.0,256.0,-1.0,4.0,20.0,1837.0,0.0,1837.0,1837.0,1.06e+07,0.0,1.06e+07,1.06e+07,1,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
80.0,1.003468e+07,5.0,0.0,30.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2.989632,0.498272,2.50867e+06,5.0168685e+06,1e+07,174.0,1e+07,2.50867e+06,5.0168685e+06,1e+07,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.498272,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,30.0,0.0,0.0,256.0,-1.0,4.0,20.0,707.0,0.0,707.0,707.0,1e+07,0.0,1e+07,1e+07,1,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
80.0,1.856228e+06,3.0,5.0,26.0,11607.0,20.0,0.0,8.666667,10.263203,7215.0,0.0,2321.4,3327.7698,6267.0103,4.3098154,265175.44,701135.0,1.8552e+06,4.0,755.0,377.5,463.15494,705.0,50.0,1.856183e+06,464045.75,927436.25,1.8552e+06,4.0,0.0,0.0,0.0,0.0,72.0,112.0,1.6161808,2.6936345,0.0,7215.0,1292.5555,2650.5857,7.0256045e+06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1454.125,8.666667,2321.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0,5.0,11607.0,8192.0,229.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
